Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_024.jpg;15;0;0;-1.968593;142.9741;104.853;359.5433;266.8418;0.2557052
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_092.jpg;15;0;0;-1.961678;142.9694;105.0079;359.5946;264.4717;0.5441203
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_160.jpg;15;0;0;-1.950305;142.97;105.1226;359.6764;262.7454;0.7920774
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_224.jpg;15;0;0;-1.941684;142.9736;105.2355;359.8195;261.0464;1.029262
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_291.jpg;15;0;0;-1.933779;142.9817;105.3837;0.1145948;258.8594;1.175574
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_340.jpg;15;0;0;-1.9247;142.9873;105.4594;0.1551926;257.7941;1.134243
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_410.jpg;15;0;0;-1.9101;143.0049;105.6127;0.03903807;255.5972;1.007147
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_473.jpg;15;0;0;-1.899596;143.0235;105.726;359.9558;253.8604;0.9796406
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_527.jpg;14.42119;0;0;-1.892753;143.0455;105.8373;359.9223;252.1936;0.9908497
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_596.jpg;15;0;0;-1.885774;143.0703;105.9467;359.9344;250.5055;1.022846
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_659.jpg;15;0;0;-1.876266;143.0976;106.0543;359.9917;248.8275;1.064441
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_726.jpg;15;0;0;-1.868796;143.1384;106.1963;0.03986831;246.6115;1.090953
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_796.jpg;12.91423;0;0;-1.859811;143.1734;106.3021;0.007501469;245.0488;1.105773
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_862.jpg;8.715248;0;0;-1.849589;143.2126;106.4058;359.9847;243.7842;1.130774
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_931.jpg;4.918799;0;0;-1.843422;143.2707;106.5404;0.002970679;242.704;1.154872
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_04_991.jpg;1.082883;0;0;-1.83507;143.318;106.6396;0.001122952;242.3502;1.136233
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_058.jpg;-2.959428;0;0;-1.824757;143.368;106.737;-0.0001719554;242.3666;1.122458
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_126.jpg;-6.945648;0;0;-1.816694;143.4376;106.8647;-0.001347735;243.0636;1.063159
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_175.jpg;-6.143356;0;0;-1.809492;143.4724;106.9279;0.01380214;243.5287;1.004054
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_226.jpg;-5.422411;0;0;-1.805441;143.5234;107.0229;0.04161439;244.1696;0.87959
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_274.jpg;-6.8599;0;0;-1.801381;143.557;107.086;0.06527699;244.6472;0.7874174
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_324.jpg;-9.131227;0;0;-1.794529;143.5906;107.1489;0.09350957;245.2326;0.6953104
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_369.jpg;-11.54714;0;0;-1.786799;143.6408;107.2426;0.1431955;246.3479;0.5540522
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_419.jpg;-13.38642;0;0;-1.781278;143.6739;107.3049;0.1792571;247.2378;0.4531088
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_471.jpg;-15;0;0;-1.775136;143.7226;107.3982;0.2348572;248.7904;0.2854393
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_520.jpg;-15;0;0;-1.766659;143.7537;107.4608;0.2669481;249.8587;0.145917
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_570.jpg;-15;0;0;-1.761208;143.7981;107.5552;0.304206;251.4604;359.8967
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_627.jpg;-15;0;0;-1.749886;143.8401;107.6506;0.3095758;253.0632;359.6276
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_689.jpg;-15;0;0;-1.743125;143.8796;107.7471;0.2668715;254.6732;359.3582
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_759.jpg;-15;0;0;-1.729561;143.9166;107.8446;0.1783994;256.2885;359.0956
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_828.jpg;-15;0;0;-1.71972;143.9626;107.9762;359.9926;258.4244;358.8252
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_893.jpg;-15;0;0;-1.710082;143.9947;108.0734;359.9516;260.0263;358.7924
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_05_961.jpg;-15;0;0;-1.698031;144.0233;108.17;0.0007506138;261.5831;358.8694
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_025.jpg;-15;0;0;-1.691073;144.048;108.2681;-0.005634019;263.1661;358.9424
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_075.jpg;-15;0;0;-1.683545;144.0691;108.3665;359.9876;264.7489;358.9601
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_139.jpg;-15;0;0;-1.67705;144.0874;108.4649;359.9916;266.3237;358.9563
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_207.jpg;-15;0;0;-1.669912;144.1078;108.5961;359.9911;268.408;358.9326
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_274.jpg;-15;0;0;-1.66306;144.1198;108.6945;359.9879;269.9625;358.9052
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_339.jpg;-15;0;0;-1.653613;144.1295;108.7926;359.9921;271.5159;358.8994
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_404.jpg;-15;0;0;-1.646006;144.1364;108.8907;359.9882;273.0596;358.8922
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_460.jpg;-15;0;0;-1.639255;144.1409;108.9884;359.9918;274.6088;358.9067
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_520.jpg;-15;0;0;-1.631857;144.1424;109.0858;359.9873;276.1479;358.9072
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_581.jpg;-15;0;0;-1.627307;144.1414;109.1828;359.9913;277.6885;358.9162
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_636.jpg;-12.21139;0;0;-1.621148;144.1366;109.2793;359.9912;279.0377;358.8904
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_689.jpg;-9.158772;0;0.2035081;-1.602134;144.1287;109.3744;-0.001327812;280.154;358.8763
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_740.jpg;-6.899461;0;0.3541288;-1.570764;144.1218;109.4358;0.01646943;280.7394;358.8679
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_807.jpg;-4.585969;0;0.5083616;-1.483362;144.1065;109.5493;0.1647144;281.6083;358.9257
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_874.jpg;-1.474038;0;0.7158237;-1.385809;144.0939;109.6243;0.3835211;281.9116;359.0357
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_06_939.jpg;0;0;0.9140875;-1.209514;144.0822;109.6911;0.6062839;282.1447;359.3024
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_006.jpg;0;0;1;-1.028114;144.069;109.7611;1.112171;282.2322;359.7923
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_072.jpg;0;0;1;-0.8514964;144.0607;109.7957;1.681819;282.071;0.08856133
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_138.jpg;0;0;1;-0.5714995;144.0511;109.8202;2.110964;282.118;0.08920567
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_206.jpg;0;0;1;-0.3674985;144.0417;109.8368;2.571917;282.6149;359.9601
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_272.jpg;0;0;1;-0.1219546;144.0413;109.8369;2.841234;282.6368;0.05055664
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_341.jpg;0;0;1;0;144.041;109.8371;2.755953;282.6447;359.9938
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_407.jpg;0;0;1;0.1094782;144.0412;109.8372;2.168133;282.6183;0.01569388
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_470.jpg;0;0;1;0.2026824;144.0412;109.8372;1.363777;282.6159;359.9782
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_536.jpg;0;0;1;0.2725655;144.0413;109.837;0.4530605;282.6146;359.9816
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_604.jpg;0;0;1;0.2535505;144.0414;109.8367;359.6;282.6144;359.9842
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_672.jpg;0;0;1;0.2144552;144.0415;109.8363;358.6761;282.6074;0.01067541
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_738.jpg;0;0;1;0.1602035;144.0419;109.8362;358.2323;282.6077;0.0188777
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_786.jpg;0;0;1;0.07817663;144.0414;109.8359;358.0666;282.6068;359.9927
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_836.jpg;0;0;1;0.01053837;144.0412;109.8358;358.1089;282.6073;359.9924
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_888.jpg;0;0;1;-0.04434676;144.041;109.8356;358.3854;282.6082;0.004782324
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_935.jpg;-1.070051;0;1;-0.1366611;144.041;109.8356;358.7447;282.609;0.02985108
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_07_987.jpg;0;0;1;-0.1677108;144.0408;109.8358;359.2973;282.6095;0.08478516
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_037.jpg;0;0;1;-0.1598779;144.0407;109.836;359.6495;282.6093;0.1223757
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_104.jpg;0;0;1;-0.1498611;144.0406;109.8361;0.1503938;282.6082;0.1722688
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_171.jpg;0;0;1;-0.1377764;144.0399;109.8362;0.7286053;282.606;0.1832284
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_237.jpg;0;0;1;-0.1087233;144.0396;109.8362;1.071246;282.6054;0.1462587
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_304.jpg;0;0;1;-0.07090912;144.0387;109.8361;1.290865;282.6061;0.02011247
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_356.jpg;0;0;1;-0.04542952;144.0396;109.8364;1.324704;282.606;359.943
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_422.jpg;0;0;1;0.02986806;144.0414;109.8368;1.210148;282.6057;359.9802
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_490.jpg;0;0;1;0.04176411;144.0418;109.8368;1.015517;282.6055;-0.005082352
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_556.jpg;0;0;1;0.0456103;144.0418;109.8368;0.8588718;282.6054;-0.001358566
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_622.jpg;0;0;0;0.04801187;144.0418;109.8367;0.6969119;282.6053;0.001793618
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_684.jpg;0;0.1034131;0;0.04853425;144.042;109.8358;0.5532922;282.597;0.004704078
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_738.jpg;0;0.289386;0;0.05198093;144.0422;109.835;0.4057168;282.6399;0.006941077
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_803.jpg;0;0.4416482;0;0.08115108;144.0427;109.8325;0.3006006;282.5832;0.009408134
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_850.jpg;0;0.6037531;0;0.09075958;144.0437;109.8281;0.2369468;282.6481;0.01086459
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_900.jpg;0;0.744288;0;0.107663;144.0448;109.8233;0.23686;282.6332;0.01191594
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_08_950.jpg;0;0.9001501;0;0.1537814;144.0473;109.8121;0.3236278;282.7042;0.01260382
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_003.jpg;0;1;0;0.1934551;144.0495;109.8024;0.4258699;282.7975;0.01272419
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_070.jpg;0;1;0;0.2330504;144.0547;109.7784;0.692906;282.696;0.002455906
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_136.jpg;0;1;0;0.2909196;144.0596;109.7567;0.919103;282.6256;0.0002543305
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_189.jpg;0;1;0;0.3630751;144.0652;109.7316;1.16471;282.668;-0.001383439
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_251.jpg;-1.257935;1;0;0.402313;144.0709;109.7052;1.3258;282.715;-0.003422787
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_302.jpg;-3.72267;1;0;0.4401472;144.0741;109.6884;1.274277;282.7417;-0.003426587
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_369.jpg;-6.578279;1;0;0.4992738;144.0804;109.6517;1.111568;282.4569;0.001183246
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_439.jpg;-9.720315;1;0;0.5379264;144.0853;109.6194;1.067313;282.064;-0.00128151
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_506.jpg;-12.69864;1;0;0.6010889;144.0914;109.5696;1.104498;281.2169;359.9784
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_572.jpg;-15;1;0;0.662749;144.0951;109.5282;1.170626;280.5644;359.9545
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_636.jpg;-15;1;0;0.6948298;144.0984;109.4855;1.186655;279.8165;359.9669
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_701.jpg;-15;1;0;0.764897;144.1015;109.4397;1.191681;279.0706;0.000734064
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_760.jpg;-15;1;0;0.8142673;144.1034;109.3911;1.191255;278.1066;0.006436242
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_802.jpg;-15;1;0;0.8434423;144.1043;109.3569;1.197011;277.3492;0.006508909
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_867.jpg;-15;1;0;0.8926359;144.1051;109.2845;1.209114;275.9248;0.005975978
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_908.jpg;-15;1;0;0.9450962;144.1049;109.2463;1.209818;275.2181;0.00581396
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_09_961.jpg;-15;1;0;0.9813117;144.1042;109.2068;1.208969;274.5332;0.005703648
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_012.jpg;-15;1;0;1.01923;144.1023;109.1457;1.201439;273.4672;0.005385537
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_064.jpg;-15;1;0;1.051738;144.1004;109.1032;1.207366;272.7131;0.003054166
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_112.jpg;-15;1;0;1.101867;144.0967;109.0371;1.215258;271.6039;-0.002836058
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_167.jpg;-15;1;0;1.131799;144.0915;108.9687;1.206033;270.4678;359.9894
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_216.jpg;-15;1;0;1.176357;144.0872;108.9216;1.20296;269.6624;359.9838
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_269.jpg;-15;1;0;1.217201;144.0793;108.8486;1.20977;268.4363;359.9724
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_333.jpg;-15;1;0;1.248361;144.0695;108.773;1.217093;267.1462;359.96
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_383.jpg;-15;1;0;1.301946;144.0621;108.7213;1.214968;266.2719;359.9612
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_430.jpg;-15;1;0;1.331656;144.049;108.6417;1.208289;264.9481;359.9574
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_486.jpg;-15;1;0;1.372941;144.0335;108.5599;1.20074;263.5715;359.9457
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_548.jpg;-15;1;0;1.420588;144.0156;108.4758;1.191038;262.1644;359.9304
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_592.jpg;-15;1;0;1.464948;144.0023;108.4186;1.17961;261.2039;359.918
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_651.jpg;-15;1;0;1.510056;143.9801;108.3312;1.153392;259.7375;359.8981
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_709.jpg;-15;1;0;1.554684;143.955;108.2418;1.12529;258.2407;359.8676
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_768.jpg;-15;1;0;1.584455;143.9269;108.1507;1.086299;256.7114;359.8343
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_815.jpg;-15;1;0;1.628852;143.9064;108.089;1.060083;255.6759;359.8039
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_887.jpg;-15;1;0;1.672622;143.8611;107.9637;0.9902152;253.5669;359.7431
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_10_952.jpg;-15;1;0;1.71638;143.8232;107.8682;0.9294717;251.9547;359.6896
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_004.jpg;-15;1;0;1.76051;143.796;107.8038;0.8857878;250.8642;359.6496
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_072.jpg;-15;1;0;1.803909;143.7366;107.6736;0.7893133;248.6489;359.5613
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_138.jpg;-15;1;0;1.846371;143.6877;107.575;0.7071015;246.9569;359.4918
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_203.jpg;-15;1;0;1.903342;143.6347;107.4757;0.6202371;245.2423;359.4157
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_255.jpg;-15;1;0;1.945648;143.5778;107.3759;0.527502;243.5054;359.3371
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_319.jpg;-15;1;0;1.973746;143.5166;107.2757;0.432459;241.7445;359.2518
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_386.jpg;-15;1;0;2.029377;143.4285;107.142;0.298575;239.3623;359.1368
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_433.jpg;-15;1;0;2.057024;143.3815;107.0753;0.2286924;238.1567;359.0785
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_501.jpg;-15;1;0;2.111869;143.3073;106.9754;0.1228558;236.3315;358.9885
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_554.jpg;-15;1;0;2.139062;143.2286;106.8759;0.01786705;234.4943;358.899
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_620.jpg;-15;1;0;2.19286;143.1452;106.7759;359.9789;232.6881;358.8416
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_689.jpg;-15;1;0;2.229265;143.0266;106.6423;0.008991838;230.2384;358.8713
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_756.jpg;-15;1;0;2.271897;142.9316;106.5442;0.01750423;228.3375;358.9141
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_822.jpg;-15;1;0;2.325999;142.831;106.4479;0.03645173;226.4107;358.92
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_886.jpg;-15;1;0;2.365883;142.6897;106.3222;0.05027492;223.8062;358.9213
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_953.jpg;-15;1;0;2.406299;142.5782;106.2304;0.04169887;221.8288;358.917
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_11_998.jpg;-15;1;0;2.446474;142.5013;106.1706;0.02813232;220.5031;358.9094
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_063.jpg;-15;1;0;2.486901;142.3818;106.083;0.00475632;218.5067;358.8846
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_114.jpg;-15;1;0;2.512261;142.2573;105.9975;0.01902152;216.5178;358.8788
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_170.jpg;-15;1;0;2.564514;142.1283;105.9152;0.009389322;214.5086;358.8816
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_233.jpg;-15;1;0;2.590692;141.9943;105.8362;0.01449596;212.4676;358.8791
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_304.jpg;-11.85823;1;0;2.643672;141.856;105.7597;0.01584737;210.5754;358.9004
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_347.jpg;-9.497759;1;0;2.672431;141.7136;105.6847;0.03380949;209.031;358.9359
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_408.jpg;-6.659832;1;0;2.72869;141.5672;105.6109;0.07263263;207.7634;358.9658
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_455.jpg;-4.493755;1;0;2.756759;141.4678;105.5615;0.1095155;207.1345;359.0031
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_508.jpg;-2.246364;1;0;2.784637;141.3164;105.4865;0.1826349;206.5499;359.0976
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_555.jpg;0;1;0;2.826435;141.2137;105.4356;0.2549855;206.3657;359.1759
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_620.jpg;0;1;0;2.86659;141.0574;105.3579;0.4041853;206.2899;359.3082
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_688.jpg;0;1;0;2.906776;140.8446;105.2522;0.6643484;206.2843;359.4987
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_755.jpg;-2.947447;1;0;2.946428;140.6817;105.1728;0.8726705;206.0864;359.6357
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_820.jpg;-6.002998;1;0;3.000319;140.5158;105.095;1.062205;205.5261;359.7507
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_886.jpg;-8.921467;1;0;3.039842;140.2901;104.996;1.222391;204.1161;359.867
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_12_951.jpg;-12.00411;1;0;3.079107;140.117;104.9274;1.262545;202.5628;359.8919
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_006.jpg;-14.81805;1;0;3.116219;139.9405;104.8653;1.226795;200.5684;359.8383
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_067.jpg;-12.65984;1;0;3.152453;139.7615;104.8084;1.106423;198.4889;359.7571
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_116.jpg;-10.18467;1;0;3.193624;139.6404;104.7728;1.003978;197.2676;359.6846
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_167.jpg;-7.982587;1;0;3.221526;139.4561;104.7219;0.8467617;195.7954;359.5558
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_216.jpg;-5.563524;1;0;3.261334;139.3315;104.6891;0.7408468;195.0281;359.4727
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_268.jpg;-3.452668;1;0;3.288737;139.1421;104.6405;0.5983985;194.239;359.3651
/home/ahmed/Image processing project/code/Project from scratch/IMG/robocam_2022_12_07_15_28_13_335.jpg;-0.4753733;1;0;3.328399;138.9499;104.5917;0.4789632;193.8545;359.3036
